Intensity	Wavelength
1.637356484516007198e-30	2.101939999999999884e+02
2.608529229030734275e-32	2.101999999999999886e+02
5.845907777498072592e-31	2.101999999999999886e+02
2.017678916106582944e-31	2.102040000000000077e+02
5.779693777154312658e-30	2.102069999999999936e+02
7.539381855971329454e-31	2.102100000000000080e+02
1.183373581776831078e-31	2.102150000000000034e+02
1.949913218652979084e-31	2.102299999999999898e+02
7.366534926527970612e-31	2.102340000000000089e+02
4.454299110680099653e-31	2.102450000000000045e+02
1.464305793557401085e-31	2.102539999999999907e+02
1.224778033921007101e-30	2.102539999999999907e+02
6.404867440285700804e-32	2.102589999999999861e+02
8.101698129787060571e-31	2.102700000000000102e+02
1.224380646705098076e-30	2.102709999999999866e+02
9.071868213062000378e-33	2.102789999999999964e+02
5.446803309523356962e-33	2.102870000000000061e+02
9.233799531048098399e-29	2.102949999999999875e+02
7.223807650441806852e-30	2.103000000000000114e+02
1.598942854067309638e-30	2.103089999999999975e+02
2.852140678776030633e-30	2.103120000000000118e+02
2.860027278700453265e-29	2.103160000000000025e+02
7.279650997688115652e-33	2.103180000000000121e+02
1.417241565375520546e-30	2.103230000000000075e+02
4.567038682079199267e-30	2.103280000000000030e+02
1.772863768327214016e-29	2.103290000000000077e+02
1.637275142702293557e-31	2.103290000000000077e+02
6.004159066483944858e-33	2.103369999999999891e+02
1.124997842658288949e-32	2.103400000000000034e+02
1.134528644344962124e-30	2.103470000000000084e+02
1.121701568636966144e-32	2.103489999999999895e+02
1.874882235840292646e-30	2.103489999999999895e+02
3.694776572495125373e-29	2.103590000000000089e+02
1.072709307053666606e-35	2.103619999999999948e+02
4.289278746263176129e-32	2.103689999999999998e+02
4.480783055458135523e-30	2.103729999999999905e+02
1.382857178815539927e-32	2.103779999999999859e+02
1.435472195274121107e-32	2.104070000000000107e+02
4.305025875287388936e-31	2.104079999999999870e+02
6.019193750509799876e-30	2.104099999999999966e+02
1.452212356821453805e-31	2.104110000000000014e+02
5.263157963886591850e-32	2.104120000000000061e+02
1.325496629367529677e-32	2.104190000000000111e+02
1.276228889509683513e-29	2.104240000000000066e+02
8.892621599039790855e-32	2.104279999999999973e+02
2.675494380825691190e-30	2.104310000000000116e+02
1.261675460053467671e-31	2.104329999999999927e+02
1.151707602207742579e-31	2.104339999999999975e+02
4.936741241009355309e-32	2.104480000000000075e+02
5.696303913078465346e-32	2.104600000000000080e+02
7.484096094718248394e-31	2.104650000000000034e+02
2.470300365919365626e-30	2.104739999999999895e+02
5.541710270020701934e-32	2.104780000000000086e+02
6.613415851455589519e-31	2.104799999999999898e+02
1.097842724570056849e-30	2.104900000000000091e+02
1.967393161849914959e-32	2.104900000000000091e+02
4.086196071785560195e-29	2.105020000000000095e+02
1.038070981303075937e-30	2.105080000000000098e+02
1.548941087338781371e-29	2.105109999999999957e+02
2.244867029428269651e-31	2.105200000000000102e+02
3.493537433541461091e-30	2.105229999999999961e+02
1.283281554937839904e-30	2.105320000000000107e+02
1.175741255248294942e-30	2.105370000000000061e+02
1.020269090254291478e-30	2.105399999999999920e+02
7.883833905060743517e-31	2.105399999999999920e+02
1.341740412209195465e-30	2.105409999999999968e+02
1.152022509344760654e-30	2.105420000000000016e+02
4.947625417573938490e-30	2.105449999999999875e+02
2.499251928147226183e-30	2.105459999999999923e+02
4.589682977255112927e-32	2.105500000000000114e+02
1.031495404614397076e-31	2.105649999999999977e+02
7.845265541932723918e-28	2.105660000000000025e+02
5.873302995942037730e-31	2.105670000000000073e+02
6.432559810552299594e-30	2.105709999999999980e+02
3.983697250744369789e-31	2.105740000000000123e+02
3.565219955810433179e-30	2.105749999999999886e+02
4.301674607342550872e-33	2.105759999999999934e+02
7.049957521020329369e-32	2.105970000000000084e+02
1.591457342168558549e-30	2.105989999999999895e+02
1.621664730502796863e-31	2.106040000000000134e+02
1.229538879745766847e-29	2.106080000000000041e+02
6.959830457866510894e-30	2.106090000000000089e+02
3.861477590494448277e-33	2.106169999999999902e+02
1.091472999932875457e-29	2.106179999999999950e+02
4.063019026064312850e-34	2.106270000000000095e+02
3.965527227785024778e-27	2.106339999999999861e+02
5.930894536333186376e-30	2.106349999999999909e+02
2.590168897182595529e-33	2.106370000000000005e+02
2.255246241832398165e-31	2.106440000000000055e+02
6.437567959664682568e-30	2.106440000000000055e+02
2.424702181149280350e-31	2.106519999999999868e+02
2.093707955903323458e-31	2.106529999999999916e+02
2.319901651175681149e-31	2.106560000000000059e+02
6.973362113004048293e-31	2.106649999999999920e+02
3.123830195233758382e-33	2.106670000000000016e+02
6.235099255600690662e-31	2.106860000000000070e+02
1.066151796663342724e-29	2.106879999999999882e+02
9.752977096425707129e-31	2.106889999999999930e+02
1.072602535686022950e-30	2.106889999999999930e+02
2.130166399444366631e-31	2.107090000000000032e+02
5.450160653371452944e-30	2.107210000000000036e+02
9.174120397322430634e-33	2.107249999999999943e+02
7.923931530024206147e-33	2.107330000000000041e+02
1.889959906427144273e-30	2.107520000000000095e+02
2.630269487116146106e-30	2.107620000000000005e+02
4.654232145112941123e-33	2.107649999999999864e+02
2.210554119485149062e-31	2.107729999999999961e+02
1.608520985146654710e-30	2.107769999999999868e+02
2.484315038663673489e-30	2.107789999999999964e+02
2.354967110401307413e-31	2.107909999999999968e+02
3.968802383474529156e-32	2.107920000000000016e+02
4.399135836246471419e-32	2.107980000000000018e+02
3.590639467037265400e-32	2.108009999999999877e+02
1.956596585448799521e-32	2.108029999999999973e+02
4.863797220919949326e-31	2.108050000000000068e+02
6.065243508822589313e-33	2.108110000000000070e+02
1.343908748614949801e-28	2.108139999999999930e+02
1.081817901028288623e-29	2.108199999999999932e+02
1.943038721342380083e-30	2.108220000000000027e+02
2.603257146778092596e-30	2.108379999999999939e+02
5.364769138728201367e-30	2.108439999999999941e+02
4.884660708380026616e-33	2.108600000000000136e+02
8.883497934382206627e-31	2.108779999999999859e+02
5.319911292189769438e-31	2.108859999999999957e+02
2.078183171105385333e-31	2.108870000000000005e+02
2.665634473141722554e-30	2.108919999999999959e+02
4.917565775614315619e-30	2.108979999999999961e+02
3.270013660119004887e-31	2.109010000000000105e+02
4.970739802766881700e-31	2.109070000000000107e+02
5.911838290504994801e-32	2.109079999999999870e+02
4.592191949736183366e-30	2.109120000000000061e+02
6.195153744315746632e-31	2.109139999999999873e+02
7.499985267819012774e-32	2.109149999999999920e+02
1.920254548338755925e-30	2.109159999999999968e+02
1.163503215478716313e-31	2.109199999999999875e+02
1.558072125894460782e-30	2.109250000000000114e+02
1.772164013167107160e-28	2.109250000000000114e+02
4.295535686660656998e-31	2.109360000000000070e+02
9.248553728272208416e-32	2.109499999999999886e+02
1.522119691152868187e-31	2.109530000000000030e+02
1.097362590390971034e-30	2.109590000000000032e+02
1.178334985681491724e-32	2.109610000000000127e+02
2.500445943535910429e-30	2.109639999999999986e+02
6.144820668693153600e-30	2.109650000000000034e+02
3.773374483450925769e-30	2.109670000000000130e+02
2.251461870891328613e-30	2.109679999999999893e+02
2.760129199876450137e-31	2.109759999999999991e+02
4.687328401192621581e-31	2.109780000000000086e+02
4.767629817114149253e-30	2.109859999999999900e+02
4.016005055853057598e-30	2.109929999999999950e+02
3.308365341432357557e-31	2.109929999999999950e+02
3.017108312529854541e-30	2.109939999999999998e+02
3.342968276167086115e-31	2.109960000000000093e+02
4.987798727028866657e-31	2.109960000000000093e+02
5.968106870436459416e-31	2.110099999999999909e+02
3.454742113868027609e-33	2.110190000000000055e+02
1.077291920229091307e-32	2.110229999999999961e+02
1.823858363135807171e-30	2.110250000000000057e+02
4.679152381217616389e-30	2.110310000000000059e+02
7.837758171317798496e-33	2.110310000000000059e+02
6.724543036798430078e-30	2.110360000000000014e+02
1.140801550216489287e-31	2.110370000000000061e+02
3.095467080875982152e-32	2.110509999999999877e+02
9.434255135073936954e-29	2.110529999999999973e+02
2.886976379275139335e-31	2.110569999999999879e+02
3.237448551096268684e-32	2.110579999999999927e+02
1.246030814728560696e-31	2.110620000000000118e+02
9.456135873508870557e-30	2.110730000000000075e+02
6.733296148686279888e-31	2.110730000000000075e+02
5.615589010748976184e-30	2.110749999999999886e+02
4.322740345751537194e-33	2.110920000000000130e+02
1.885485280041411366e-30	2.110989999999999895e+02
9.613959538224429140e-30	2.111030000000000086e+02
1.841380477583546344e-30	2.111160000000000139e+02
1.205265488028352234e-31	2.111279999999999859e+02
1.081215731945240646e-31	2.111279999999999859e+02
3.705869273505211574e-32	2.111330000000000098e+02
1.822575034782970204e-29	2.111479999999999961e+02
1.353392579981749857e-31	2.111589999999999918e+02
2.799792404386348370e-30	2.111620000000000061e+02
8.378620933740574854e-32	2.111659999999999968e+02
1.281300422635265825e-29	2.111659999999999968e+02
6.200151472351638635e-31	2.111719999999999970e+02
8.346539212008435080e-36	2.111860000000000070e+02
1.835008696783780850e-31	2.111870000000000118e+02
4.846694682325947491e-31	2.111920000000000073e+02
4.063580660441575323e-30	2.111970000000000027e+02
7.757050064579038646e-30	2.112160000000000082e+02
4.305849622574821512e-32	2.112170000000000130e+02
4.035239606353860990e-32	2.112290000000000134e+02
3.365139008809473602e-30	2.112340000000000089e+02
1.812175907248704713e-32	2.112450000000000045e+02
2.576297219181755399e-30	2.112460000000000093e+02
2.653995542474984344e-31	2.112479999999999905e+02
1.330143010203306322e-30	2.112520000000000095e+02
1.212406944050894172e-30	2.112580000000000098e+02
3.413422077584021997e-31	2.112589999999999861e+02
2.750746626664058888e-33	2.112620000000000005e+02
1.810547428357781629e-33	2.112880000000000109e+02
1.173440855419044414e-30	2.112909999999999968e+02
2.092212744457574232e-31	2.112940000000000111e+02
1.423514285842915090e-31	2.112959999999999923e+02
2.450245604666478372e-32	2.112959999999999923e+02
5.264428803174655593e-32	2.112990000000000066e+02
1.684555735726417789e-30	2.113000000000000114e+02
1.056270373436540194e-27	2.113000000000000114e+02
7.329266994522942654e-31	2.113029999999999973e+02
1.720839233787491458e-32	2.113079999999999927e+02
1.161681689434179880e-31	2.113120000000000118e+02
7.285960287251741860e-31	2.113209999999999980e+02
2.565286030922822805e-30	2.113230000000000075e+02
8.739466549593434014e-31	2.113400000000000034e+02
1.817562568827292940e-31	2.113400000000000034e+02
1.722892582897282322e-33	2.113449999999999989e+02
3.797140436314056040e-32	2.113470000000000084e+02
6.090620412567900758e-32	2.113509999999999991e+02
8.509247494218046808e-30	2.113530000000000086e+02
9.080796715439141357e-32	2.113569999999999993e+02
9.340340291922076404e-32	2.113609999999999900e+02
4.649213697919228106e-34	2.113619999999999948e+02
5.090339281105245780e-32	2.113629999999999995e+02
6.873727868505999757e-33	2.113650000000000091e+02
1.112927085271793876e-31	2.113789999999999907e+02
5.565771115276066171e-31	2.113880000000000052e+02
7.539102973798909118e-31	2.113909999999999911e+02
8.088849949264968183e-33	2.113979999999999961e+02
1.142960560239836266e-32	2.113979999999999961e+02
2.469680697875077740e-30	2.114039999999999964e+02
7.648787283693720260e-32	2.114180000000000064e+02
2.776076974277272840e-30	2.114219999999999970e+02
4.550216909332744830e-32	2.114319999999999879e+02
2.066122230035851301e-31	2.114360000000000070e+02
3.168715486878739329e-30	2.114379999999999882e+02
1.494198545429694254e-31	2.114559999999999889e+02
2.295668857402635065e-31	2.114579999999999984e+02
4.227061025853216584e-29	2.114670000000000130e+02
1.408229591778134915e-32	2.114730000000000132e+02
2.032170551548114621e-30	2.114830000000000041e+02
8.814912442712021231e-32	2.114910000000000139e+02
2.742413107637138322e-31	2.115020000000000095e+02
1.465327197970607921e-32	2.115029999999999859e+02
3.688141062301334150e-30	2.115039999999999907e+02
7.780043024341909964e-32	2.115080000000000098e+02
1.993034391755177859e-31	2.115130000000000052e+02
1.158613554890788229e-31	2.115229999999999961e+02
1.434648143932268988e-30	2.115229999999999961e+02
3.276293572073620617e-31	2.115240000000000009e+02
8.175451820436106111e-32	2.115300000000000011e+02
2.056161064265005502e-30	2.115310000000000059e+02
2.632003476875699982e-32	2.115349999999999966e+02
1.859137986958072564e-30	2.115370000000000061e+02
1.289488302738270073e-30	2.115370000000000061e+02
7.680605113824235391e-33	2.115399999999999920e+02
5.362280935126691610e-33	2.115449999999999875e+02
4.258599293998215389e-33	2.115459999999999923e+02
1.204343356231534668e-32	2.115490000000000066e+02
1.442663106431122696e-31	2.115649999999999977e+02
1.343523225355760115e-30	2.115660000000000025e+02
2.718517764198823158e-33	2.115680000000000121e+02
4.185464259819248949e-31	2.115699999999999932e+02
5.114974738084604338e-30	2.115929999999999893e+02
3.495555310539251450e-32	2.115980000000000132e+02
3.636208084373599462e-32	2.115989999999999895e+02
5.434132970594720410e-32	2.116080000000000041e+02
9.345153746832344762e-31	2.116109999999999900e+02
8.720021606160568648e-31	2.116119999999999948e+02
1.014474720447921109e-31	2.116140000000000043e+02
3.482848038039736282e-29	2.116150000000000091e+02
1.418847895785849278e-29	2.116260000000000048e+02
5.024738859101003859e-31	2.116279999999999859e+02
3.701217697021599890e-33	2.116310000000000002e+02
6.371529588316197978e-30	2.116320000000000050e+02
2.600161030322103774e-30	2.116450000000000102e+02
2.030623755340051004e-31	2.116490000000000009e+02
2.096517918159756576e-31	2.116550000000000011e+02
2.222731504337150634e-30	2.116570000000000107e+02
2.975408106882288969e-31	2.116610000000000014e+02
1.675417414929923262e-32	2.116610000000000014e+02
3.856675838630267309e-32	2.116639999999999873e+02
7.463196049281789924e-33	2.116659999999999968e+02
3.400429953072211151e-29	2.116680000000000064e+02
1.001305574282679194e-31	2.116810000000000116e+02
2.206657079435126006e-31	2.116850000000000023e+02
1.953755172280330604e-30	2.116879999999999882e+02
4.704062922955071210e-32	2.116920000000000073e+02
4.330285896649195551e-30	2.116990000000000123e+02
3.570083693374279522e-29	2.117009999999999934e+02
1.965034150152451411e-30	2.117050000000000125e+02
7.183051095150367287e-30	2.117059999999999889e+02
1.567238169380683024e-32	2.117119999999999891e+02
2.833370581227766344e-30	2.117170000000000130e+02
3.552457985539827244e-31	2.117270000000000039e+02
2.636228065970024878e-30	2.117390000000000043e+02
1.054391818236462961e-32	2.117439999999999998e+02
1.878775146448268014e-29	2.117460000000000093e+02
8.911640236966869110e-31	2.117460000000000093e+02
4.736467252719717319e-32	2.117510000000000048e+02
8.697094360408694428e-32	2.117549999999999955e+02
5.481680760821295693e-31	2.117649999999999864e+02
1.266502660812824900e-30	2.117659999999999911e+02
1.517638241619763384e-27	2.117680000000000007e+02
8.992604880331048718e-32	2.117750000000000057e+02
3.685045944669094027e-31	2.117800000000000011e+02
4.952510525296087680e-31	2.117810000000000059e+02
4.962162119563267567e-32	2.117849999999999966e+02
1.087367885689286808e-33	2.117930000000000064e+02
6.133017666255357439e-33	2.118050000000000068e+02
3.034269842459200512e-32	2.118060000000000116e+02
2.218033858180851647e-32	2.118069999999999879e+02
1.617224490050054030e-31	2.118199999999999932e+02
2.272825896542323530e-32	2.118249999999999886e+02
4.795542047506136828e-32	2.118280000000000030e+02
1.508926657227128356e-30	2.118379999999999939e+02
2.194255268241055202e-31	2.118379999999999939e+02
6.578553678736591733e-31	2.118580000000000041e+02
3.089522248493312849e-31	2.118600000000000136e+02
1.495650667012692254e-32	2.118669999999999902e+02
5.965594953397981600e-32	2.118710000000000093e+02
1.182648439745687918e-30	2.118789999999999907e+02
4.135462219730121016e-31	2.118839999999999861e+02
1.869143795918467856e-29	2.118849999999999909e+02
1.096924077914777472e-32	2.118859999999999957e+02
5.025536609249223976e-30	2.118880000000000052e+02
5.345323071270749591e-32	2.118940000000000055e+02
3.111365649318305681e-27	2.118969999999999914e+02
9.854221194224812716e-31	2.119010000000000105e+02
2.675488870952284710e-30	2.119029999999999916e+02
1.744283568142576495e-31	2.119029999999999916e+02
4.862526253859600072e-31	2.119029999999999916e+02
8.305990495126674857e-30	2.119050000000000011e+02
5.452531310673486080e-33	2.119060000000000059e+02
3.879244419483814496e-30	2.119079999999999870e+02
1.180286678364175170e-32	2.119079999999999870e+02
7.582206972262149763e-29	2.119089999999999918e+02
3.666558237077046906e-28	2.119159999999999968e+02
1.849474352317334885e-28	2.119170000000000016e+02
1.328886910910151627e-31	2.119180000000000064e+02
4.120777914971441666e-31	2.119250000000000114e+02
8.640243989612138662e-31	2.119300000000000068e+02
2.277381378231858290e-32	2.119300000000000068e+02
8.718452632621562354e-32	2.119399999999999977e+02
2.388470514618574140e-32	2.119420000000000073e+02
3.454461449368262969e-31	2.119530000000000030e+02
1.598469475712484445e-29	2.119550000000000125e+02
1.785164262793609472e-33	2.119650000000000034e+02
2.434140353829858525e-32	2.119710000000000036e+02
1.855471696722157309e-31	2.119710000000000036e+02
7.455032092815809879e-30	2.119790000000000134e+02
7.985106913462735432e-30	2.119830000000000041e+02
4.043189543803829035e-31	2.119840000000000089e+02
4.181772400603074336e-29	2.119900000000000091e+02
1.623996840642405769e-27	2.119989999999999952e+02
4.121985534000651248e-32	2.119989999999999952e+02
3.767497881102958325e-33	2.120000000000000000e+02
2.889356014876842990e-31	2.120010000000000048e+02
9.135081365519892567e-30	2.120029999999999859e+02
7.368798734751777083e-32	2.120070000000000050e+02
1.064840788149632018e-31	2.120070000000000050e+02
1.053013659200261192e-30	2.120080000000000098e+02
1.514024156699748362e-30	2.120200000000000102e+02
1.632564852039394880e-31	2.120200000000000102e+02
1.543180650498064396e-31	2.120250000000000057e+02
3.533417894133157914e-31	2.120250000000000057e+02
3.065317339685379789e-31	2.120389999999999873e+02
3.235356038708229234e-28	2.120389999999999873e+02
1.777716384008390940e-31	2.120420000000000016e+02
2.065425565010885481e-32	2.120420000000000016e+02
1.133505816862495069e-29	2.120430000000000064e+02
2.025403797644358391e-31	2.120430000000000064e+02
2.886602418760267756e-32	2.120440000000000111e+02
7.548262118107026135e-32	2.120550000000000068e+02
2.635011408268282381e-33	2.120569999999999879e+02
6.826495493445328902e-31	2.120589999999999975e+02
7.008277198215231349e-30	2.120620000000000118e+02
4.349513297220639758e-32	2.120670000000000073e+02
9.987913447898199989e-32	2.120740000000000123e+02
1.829704444942647615e-31	2.120910000000000082e+02
5.730833034296945796e-32	2.120939999999999941e+02
2.097481498044060043e-32	2.121080000000000041e+02
5.028213343850177413e-30	2.121140000000000043e+02
2.513170998418687288e-33	2.121150000000000091e+02
1.381441138314235837e-32	2.121289999999999907e+02
5.085118204239088065e-32	2.121289999999999907e+02
1.238804293383829391e-31	2.121330000000000098e+02
1.847633356385717999e-30	2.121390000000000100e+02
7.223881484108463695e-30	2.121419999999999959e+02
7.878245931793519450e-27	2.121419999999999959e+02
3.608114783981737710e-30	2.121430000000000007e+02
4.743256807825813417e-31	2.121440000000000055e+02
2.492429160290403543e-30	2.121450000000000102e+02
1.227978875030704414e-31	2.121469999999999914e+02
1.081772825678660677e-31	2.121539999999999964e+02
6.331270181281784922e-32	2.121599999999999966e+02
1.406935252072366484e-31	2.121630000000000109e+02
2.342895205075822943e-32	2.121750000000000114e+02
6.600347387199714802e-31	2.121769999999999925e+02
6.519903140409067626e-31	2.121810000000000116e+02
8.219774229650626167e-31	2.121930000000000121e+02
1.741318979873487140e-31	2.121930000000000121e+02
4.717813310726878076e-31	2.121999999999999886e+02
1.578735606090848595e-29	2.122090000000000032e+02
3.944453377066982831e-32	2.122129999999999939e+02
8.554223862676376298e-32	2.122160000000000082e+02
3.307083635706911082e-30	2.122189999999999941e+02
2.734802598964255941e-29	2.122270000000000039e+02
1.030179509515271892e-30	2.122280000000000086e+02
4.652761210399828938e-31	2.122280000000000086e+02
1.209303437278360328e-30	2.122290000000000134e+02
1.774957665369967512e-32	2.122359999999999900e+02
1.421655641113886736e-30	2.122369999999999948e+02
2.659658538109395152e-30	2.122379999999999995e+02
4.340048211298416015e-31	2.122410000000000139e+02
4.093946328969952110e-31	2.122419999999999902e+02
6.759613940230728884e-32	2.122460000000000093e+02
8.684601391392812170e-30	2.122470000000000141e+02
2.581490205255556178e-32	2.122630000000000052e+02
8.868674666189232378e-33	2.122640000000000100e+02
1.048451278995463084e-32	2.122750000000000057e+02
1.239028977093248647e-30	2.122779999999999916e+02
2.097319996238513616e-32	2.122800000000000011e+02
1.969976663087545921e-29	2.122829999999999870e+02
3.685739399136988657e-30	2.122839999999999918e+02
2.982151424478146845e-35	2.122969999999999970e+02
4.791465870723652950e-32	2.123019999999999925e+02
4.762616304862273310e-29	2.123029999999999973e+02
5.293001672793758260e-31	2.123060000000000116e+02
5.943693508114655853e-31	2.123069999999999879e+02
1.187141518445811321e-28	2.123120000000000118e+02
1.653244845414737911e-30	2.123120000000000118e+02
1.591404537059280277e-30	2.123189999999999884e+02
4.003023736420809598e-30	2.123249999999999886e+02
1.052192579259426779e-31	2.123489999999999895e+02
7.052456968730031982e-30	2.123549999999999898e+02
1.550901775154697232e-30	2.123559999999999945e+02
2.667346335547731524e-32	2.123700000000000045e+02
1.886354470106994345e-32	2.123770000000000095e+02
1.997259641825445370e-31	2.123909999999999911e+02
7.865405208992870436e-32	2.123950000000000102e+02
2.464140446321824500e-32	2.123979999999999961e+02
1.006897550651028728e-31	2.123979999999999961e+02
3.927576105520253814e-31	2.123990000000000009e+02
1.199380820362688096e-32	2.124079999999999870e+02
1.139824895728779782e-30	2.124139999999999873e+02
3.000654745638683967e-31	2.124159999999999968e+02
6.418827904859737297e-32	2.124170000000000016e+02
2.191563549393970264e-29	2.124209999999999923e+02
1.517855485577347178e-32	2.124209999999999923e+02
7.636704876548817216e-32	2.124219999999999970e+02
1.633264839445335208e-31	2.124350000000000023e+02
3.988038089115980756e-32	2.124399999999999977e+02
7.381520651603815395e-32	2.124430000000000121e+02
9.161857778053405304e-31	2.124439999999999884e+02
5.297079487173852368e-30	2.124470000000000027e+02
5.071636053712317587e-34	2.124550000000000125e+02
2.825301917464631076e-30	2.124670000000000130e+02
1.382069854365404278e-30	2.124770000000000039e+02
5.262418377965217703e-32	2.124830000000000041e+02
4.711540520572282529e-32	2.124850000000000136e+02
5.072360813454675183e-32	2.124890000000000043e+02
3.339368553850988482e-31	2.124960000000000093e+02
7.649771494856010056e-30	2.125169999999999959e+02
3.839618407971603464e-30	2.125209999999999866e+02
1.453556127483527883e-30	2.125240000000000009e+02
3.372759160783250609e-29	2.125300000000000011e+02
8.371402573847225135e-30	2.125320000000000107e+02
2.100803196680047298e-33	2.125380000000000109e+02
4.942748158634099573e-33	2.125409999999999968e+02
5.654570777109589039e-31	2.125459999999999923e+02
3.313171981050810772e-32	2.125469999999999970e+02
1.479618284659938061e-30	2.125560000000000116e+02
1.659266622650310718e-31	2.125610000000000070e+02
4.022209230811559021e-31	2.125720000000000027e+02
6.473094169814421539e-30	2.125780000000000030e+02
3.785864760921489277e-30	2.125840000000000032e+02
1.834083133020693934e-32	2.125869999999999891e+02
3.363844023452923876e-29	2.125879999999999939e+02
5.159076422864737603e-31	2.125900000000000034e+02
9.026332909439989152e-32	2.125989999999999895e+02
1.872170458750557409e-30	2.126059999999999945e+02
4.901941212705378937e-30	2.126109999999999900e+02
4.267013775405500857e-30	2.126109999999999900e+02
2.421639191300379860e-31	2.126140000000000043e+02
3.910987906412513097e-33	2.126189999999999998e+02
3.276036388314460437e-32	2.126239999999999952e+02
1.838685504848651771e-31	2.126239999999999952e+02
1.400834349748040238e-31	2.126250000000000000e+02
5.692421906801921987e-31	2.126289999999999907e+02
4.502803134543133586e-31	2.126339999999999861e+02
7.764020256126403449e-31	2.126349999999999909e+02
3.616201500744890901e-32	2.126370000000000005e+02
1.276345443742825175e-30	2.126450000000000102e+02
4.801702461152656186e-31	2.126500000000000057e+02
2.256086950576206193e-32	2.126769999999999925e+02
1.083820367847479449e-30	2.126860000000000070e+02
3.970790244121450919e-30	2.126870000000000118e+02
3.003450971954624194e-30	2.126899999999999977e+02
3.983880084067059895e-32	2.126980000000000075e+02
1.312393740719600632e-30	2.126990000000000123e+02
5.876645341013971993e-32	2.127129999999999939e+02
9.754086512232012990e-32	2.127280000000000086e+02
1.007246341258984143e-30	2.127379999999999995e+02
3.924966288275413106e-31	2.127419999999999902e+02
4.939376208714701562e-33	2.127429999999999950e+02
1.045822956664861498e-28	2.127460000000000093e+02
4.859201198821975499e-31	2.127479999999999905e+02
9.442619963510639502e-32	2.127549999999999955e+02
5.736014148185704605e-31	2.127669999999999959e+02
2.923558232081538236e-31	2.127700000000000102e+02
7.482248501961661597e-33	2.127719999999999914e+02
8.250640710507698383e-30	2.127719999999999914e+02
5.593174683397753265e-30	2.127750000000000057e+02
1.728623450490433037e-31	2.127760000000000105e+02
2.122029808940081361e-31	2.127769999999999868e+02
2.413051005706546999e-32	2.127839999999999918e+02
2.349942682277372440e-31	2.127889999999999873e+02
1.036291222564361114e-30	2.127949999999999875e+02
1.440161776485272774e-33	2.128089999999999975e+02
2.137971511371352770e-32	2.128149999999999977e+02
2.014005634828577929e-32	2.128209999999999980e+02
2.920097639092718861e-31	2.128220000000000027e+02
7.560213085856132659e-32	2.128280000000000030e+02
4.564195388698445985e-31	2.128319999999999936e+02
2.994556645200957450e-31	2.128429999999999893e+02
5.035551956003691923e-31	2.128499999999999943e+02
1.398781820624435779e-31	2.128590000000000089e+02
2.062213464957131311e-32	2.128689999999999998e+02
4.382216242845420129e-31	2.128810000000000002e+02
4.981939087791080221e-31	2.128820000000000050e+02
1.041615189378049649e-31	2.128839999999999861e+02
3.395672432155003614e-29	2.128880000000000052e+02
2.454639113658137037e-30	2.128890000000000100e+02
4.516654201738438220e-31	2.128919999999999959e+02
1.602090704348408739e-30	2.128919999999999959e+02
2.312519150239429818e-29	2.128930000000000007e+02
1.230153025685991355e-31	2.128959999999999866e+02
5.626370605316644300e-33	2.128990000000000009e+02
1.124795118579689975e-32	2.129089999999999918e+02
6.387060160154380035e-31	2.129099999999999966e+02
1.610433461282419233e-31	2.129209999999999923e+02
3.249630057913513186e-28	2.129269999999999925e+02
8.362466373523335313e-30	2.129279999999999973e+02
1.711931175483482553e-31	2.129350000000000023e+02
2.449684553656270939e-31	2.129370000000000118e+02
1.671405943892388877e-32	2.129430000000000121e+02
1.048464220398671048e-31	2.129439999999999884e+02
2.344729468744285024e-31	2.129610000000000127e+02
1.012941800789786968e-30	2.129629999999999939e+02
1.128219817405200135e-30	2.129739999999999895e+02
3.214519871898232457e-30	2.129869999999999948e+02
6.709177230194842235e-31	2.129970000000000141e+02
1.350142164012012542e-32	2.130010000000000048e+02
3.397858511418732222e-30	2.130070000000000050e+02
2.304272838771607256e-31	2.130089999999999861e+02
3.309537799298731736e-30	2.130219999999999914e+02
1.595742678865421271e-30	2.130399999999999920e+02
3.374748139902804064e-30	2.130490000000000066e+02
3.486826455467444126e-30	2.130500000000000114e+02
7.106160495305717646e-32	2.130540000000000020e+02
6.730610803698005067e-29	2.130569999999999879e+02
4.073977696700270922e-31	2.130579999999999927e+02
2.021733070219169647e-31	2.130680000000000121e+02
7.202702798116179342e-32	2.130730000000000075e+02
1.480359700607858200e-32	2.130780000000000030e+02
3.427923107991282574e-30	2.130860000000000127e+02
3.623231297537593651e-33	2.130960000000000036e+02
3.196602122851486205e-30	2.131069999999999993e+02
9.868709606669228241e-32	2.131100000000000136e+02
9.089012685167548819e-31	2.131229999999999905e+02
1.699523107277002252e-30	2.131270000000000095e+02
7.776602298244807508e-28	2.131270000000000095e+02
4.558463807496885496e-27	2.131359999999999957e+02
6.155678815553815389e-30	2.131390000000000100e+02
1.628889590961679970e-31	2.131399999999999864e+02
5.375101767479200832e-31	2.131399999999999864e+02
2.009600650190153554e-33	2.131419999999999959e+02
1.911207847440270986e-31	2.131419999999999959e+02
1.740860246439868622e-29	2.131589999999999918e+02
7.491155278004710139e-30	2.131620000000000061e+02
1.754678241050478124e-30	2.131630000000000109e+02
3.056273838639663069e-31	2.131639999999999873e+02
1.962629520215510347e-31	2.131659999999999968e+02
2.921165044377710788e-32	2.131680000000000064e+02
